<name2> <name6> <name4> <name1>	<name2> <name6> <name4> <name1> into default name space .
output . append ( <name4> . render ( <name1> + '_%s'   % <name5> , <name6> , <name3> ) )	substitute the result for <name3> . call the method <name4> .render with 3 arguments : string created by concatenation from : <name1> , string '_' and <name5> , <name6> ,
return <name6> ( <name4> . format_output ( <name5> ) )	and final_attrs , append the result to <name5> . call the method <name4> .format_output with an argument <name5> , use the result as an argument for the call to the function <name6> ,
def <name2> ( <name3> , <name5> ) :	return the result . define the method <name2> with 2 arguments : <name3> and <name5> .
<name4> <name2> :	<name4> <name2> is true ,
<name1> += <val4>	append string <val4> to <name1> .
<name3> <name1>	<name3> <name1> .
def <name6> ( <name4> , <name1> , <name2> , <name3> ) :	define the method <name6> with 2 arguments : <name4> , <name1> , <name2> and <name3> .
return [ <name6> . value_from_datadict ( <name4> , files , name + '_%s'   % <name2> ) <name5> <name2> , <name6> <name1> enumerate ( <name3> . widgets ) ]	<name5> every <name2> and <name6> <name1> enumerated iterable <name3> .widgets , call the function <name6> .value_from_datadict with 3 arguments : <name4> ,
def <name3> ( <name2> , <name5> ) :	files and string created with concatenation of : name , string '_' and i converted into a string , return the results in a list . define the method <name3> with 2 arguments : <name2> and <name5> .
<name1> ''   . <name6> ( <name3> )	<name6> <name3> into a string , <name1> it .
def <name4> ( <name3> , <name1> ) :	define the method <name4> with 2 arguments : <name3> and <name1> .
<name5> <name2> ( <val3>   )	<name5> <name2> exception with an argument string <val3> .
def <name1> ( <name4> ) :	define the method <name1> with an argument <name4> .
<name1> = <name4> ( )	<name1> is an instance of <name4> class .
<name3> <name2> <name6> <name1> . widgets :	<name3> every <name2> <name6> <name1> .widgets ,
<name5> = <name5> + <name1> . <name5>	sum <name5> and <name1> .media , substitute the result for <name5> .
<name2> <name6>	<name2> <name6> .
<name5> = <name6> ( <name4> )	<name5> is a <name6> object of the current class , with <name4> as getter function .
def <name3> ( <name4> , <name2> ) :	define the method <name3> with 2 arguments : <name4> and <name2> .
<name2> = super ( <name1> , self ) . <name3> ( <name4> )	call the method <name3> from the base class of the class <name1> , with an argument <name4> , substitute the result for <name2> .
<name1> . widgets = <name4> . deepcopy ( <name6> . widgets )	call the method <name4> .deepcopy with an argument <name6> .widgets , substitute the result for <name1> .widgets .
<name4> <name1>	<name4> <name1> .
@  <name1>	<name1> decorator ,
def <name2> ( <name4> ) :	define the method <name2> with an argument <name4> .
<name4> <name5> ( <name2> . needs_multipart_form <name1> <name2> <name3> <name6> . widgets )	if <name5> <name2> .needs_multipart_form <name1> every <name2> <name3> <name6> .widgets is true , <name4> boolean True , if not <name4> boolean False .
<name4> <name1> ( <name5> ) :	derive the <name4> <name1> from the <name5> base <name4> .
<name4> = <name1>	<name4> is boolean <name1> .
def <name1> ( <name6> , <name4> = <name5> , <name3> = <name5> , <name2> = <name5> ) :	define the method <name1> with 4 arguments : <name6> , <name4> set to <name5> , <name3> set to <name5> and <name2> set to <name5> .
<name6> = ( <name2> ( <name5> = <name5> , <name4> = <name3> ) , TimeInput ( <name5> = <name5> , <name4> = time_format ) )	<name6> is a tuple with 2 elements : instance of <name2> class , created with 2 arguments : <name5> as <name5> and <name4> as <name3> ,
super ( <name3> , self ) . <name1> ( <name2> , <name5> )	and instance of TimeInput class , created with 2 arguments : <name5> set to <name5> and format set to date_format . call the method <name1> from the base class of the class <name3> , with 2 arguments : <name2> and <name5> .
def <name4> ( <name2> , <name6> ) :	define the method <name4> with 2 arguments : <name2> and <name6> .
<name5> <name3> :	<name5> <name3> is true ,
<name3> = <name2> ( <name3> )	call the function <name2> with an argument , substitute the result for <name3> .
<name1> [ <name2> . date ( ) , <name2> . time ( ) . <name4> ( microsecond = 0 ) ]	<name1> a list containing 2 elements : <name1> <name2> of the <name2> .date method and <name1> <name2> of the <name4> method ,
<name5> [ <name1> , <name1> ]	called with the argument microseconds set to integer 0 , on the result of the method value .time . <name5> list containing 2 elements : <name1> and <name1> .
<name5> <name1> ( <name4> ) :	derive the <name5> <name1> from the <name4> base <name5> .
def __init__ ( <name4> , <name6> = <name5> , <name1> = <name5> , <name3> = <name5> ) :	define the method render with 4 arguments : <name4> , <name6> set to <name5> , <name1> set to <name5> and <name3> set to <name5> .
super ( <name4> , self ) . <name2> ( <name1> , <name6> , <name5> )	call the method <name2> from the base class of the class <name4> , with 3 arguments : <name1> , <name6> , and <name5> .
<name2> <name4> <name6> <name3> . widgets :	<name2> every <name4> <name6> <name3> .widgets : ,
<name2> . input_type = <val4>	<name2> .input_type is a string <val4> .
<name2> <name1> . http . cookie <name3> <name6> , <name5>	<name2> <name1> .http .cookie <name3> <name6> and <name5> into default name space .
<name4> <name3> . http . request <name6> ( <name1> , <name2> , <name5> , <name4> , <name3> )	<name4> <name3> .http .request <name6> <name1> , <name2> , <name5> , <name4> and <name3> into default name space .
<name1> <name5> . http . response <name2> ( <name6> , <name4> , <name3> , <name1> , HttpResponseNotModified , HttpResponseBadRequest , HttpResponseForbidden , HttpResponseNotFound , HttpResponseNotAllowed , HttpResponseGone , HttpResponseServerError , Http404 , BadHeaderError , JsonResponse )	<name1> <name5> .http .response <name2> <name6> , <name4> , <name3> , <name1> ,
<name3> <name5> . http . utils <name4> <name2> , <name1>	HttpResponseNotModified , HttpResponseBadRequest , HttpResponseForbidden , HttpResponseNotFound , HttpResponseNotAllowed , HttpResponseGone , HttpResponseServerError , Http404 , BadHeaderError , JsonResponse into default name space . <name3> <name5> .http .utils <name4> <name2> and <name1> into default name space .
<name4> = [ <val5>   , <val3>   , <val6>   , <val2>   , <val1>   , 'UnreadablePostError'   , 'build_request_repr'   , 'HttpResponse'   , 'StreamingHttpResponse'   , 'HttpResponseRedirect'   , 'HttpResponsePermanentRedirect'   , 'HttpResponseNotModified'   , 'HttpResponseBadRequest'   , 'HttpResponseForbidden'   , 'HttpResponseNotFound'   , 'HttpResponseNotAllowed'   , 'HttpResponseGone'   , 'HttpResponseServerError'   , 'Http404'   , 'BadHeaderError'   , 'fix_location_header'   , 'JsonResponse'   , 'conditional_content_removal'   , ]	<name4> is a list of strings , <val5> , <val3> , <val6> , <val2> , <val1> ,
<name4> <name1> <name5> <name3>	<name4> <name1> <name5> <name3> into default name space .
<name6> <name5> . utils . encoding <name3> force_str	<name6> <name5> .utils .encoding <name3> force_st into default name space .
<name3> <name6> . utils <name2> <name5>	<name3> <name6> .utils <name2> <name5> into default name space .
<name3> <name2> . utils . six . moves <name1> <name5>	<name3> <name2> .utils .six .moves <name1> <name5> into default name space .
<name5> :	<name5> ,
<name1> . load ( str ( <val4>   ) )	call the <name1> .load method with the <val4> converted to string as an argument .
<name2> = <name1>	<name2> is a boolean <name1> .
except <name1> . CookieError :	if <name1> .CookieError exception is caught ,
<name3> = <name4>	<name3> is boolean <name4> .
<name3> <name5> <name2> <name6> :	<name3> <name5> <name2> <name6> are boolean True ,
<name3> = <name4> . <name3>	substitute <name4> .SimpleCookie for <name3> .
else :	if not ,
<name4> = <name2> . <name4>	substitute <name2> .Morsel for <name4> .
<name5> <name2> ( <name3> . <name2> ) :	derive <name5> <name2> from the base <name5> <name3> .SimpleCookie .
<name4> not <name3> :	<name4> <name3> is boolean False ,
def <name6> ( <name5> , <name2> ) :	define method <name6> with <name5> class instance and <name2> as arguments .
           <name3> , <name5> = super ( <name4> , self ) . <name6> ( <name3> )	from the base class of the class <name4> call the <name6> method with <name3> as the argument , store the result in the <name3> and <name5> , respectively .
\ <name3> = <name3> . <name5> ( <val1> , <val6> ) . <name5> ( <val2> , <val4> ) \	\ in <name3> , <name5> all the occurrences of unicode character <val4> with <val2> character and <val6> with <val1> characters . \
<name2> <name1> , <name6>	<name2> <name1> and <name6> as a tuple .
<name2> not <name3> :	<name2> <name3> is False ,
def <name3> ( <name4> , <name6> ) :	define the method <name3> with <name4> class instance and <name6> as arguments .
<name3> . bad_cookies = <name5> ( )	<name3> .bad_cookies is an empty <name5> .
<name4> <name5> . PY2 <name6> isinstance ( <name1> , <name5> . text_type ) :	<name4> <name5> .PY2 is true <name6> <name1> is an instance of the type <name5> .text_type .
<name1> = <name6> ( <name1> )	call the function <name6> with raw data as an argument and substitute it for <name1> .
super ( <name6> , self ) . <name1> ( <name2> )	from the base class of the <name6> class call the method <name1> with <name2> as argument .
<name4> <name2> in <name1> . bad_cookies :	<name4> every <name2> is <name1> .bad_cookies ,
del <name5> [ <name1> ]	delete <name5> entry under the <name1> <name1> .
def <name5> ( <name1> , <name4> , <name6> , <name3> ) :	define protected method <name5> with <name1> class instance , <name4> , <name6> and <name3> as arguments .
<name5> = <name1> ( <name5> )	evaluate the function <name1> with <name5> as the argument , substitute it for <name5> .
<name3> :	<name3> ,
<name2> = <name4> . <name5> ( <name3> , <name1> ( ) )	<name5> the value under the <name3> of the dictionary <name4> , if <name3> does not exists return evaluated result of the function <name1> , substitute it for <name2> .
<name3> . set ( <name4> , <name6> , <name5> )	call the <name3> .set method with the <name4> , <name6> , <name5> as the arguments .
<name4> . __setitem__ ( <name3> , <name2> , <name6> )	call the private <name4> .__setitem__ method with <name3> class instance , <name2> and <name6> as arguments .
except <name1> . CookieError :	if <name1> .CookieError exception is raised .
<name5> <name6> hasattr ( <name3> , <val1>   ) :	<name5> <name3> does <name6> have <val1> attribute ,
     <name6> . bad_cookies = <name5> ( )	<name6> .bad_cookies is an empty <name5> .
<name6> . bad_cookies . <name1> ( <name3> )	<name1> <name3> to the <name6> .bad_cookies set .
<name5> . __setitem__ ( <name6> , <name3> , <name2> . Morsel ( ) )	call the private <name5> .__setitem__ method with <name6> class instance , <name3> and result of the function <name2> .Morsel ( ) as arguments .
def <name3> ( <name2> ) :	define the function <name3> with <name2> as the argument .
<name4> <name5> == ''   :	<name4> <name5> is an empty string ,
<name3> { }	<name3> an empty dictionary .
<name3> <name6> isinstance ( <name2> , <name5> . BaseCookie ) :	<name3> <name2> is <name6> an instance of <name5> .BaseCookie ,
<name4> :	<name4> ,
<name1> = <name6> ( )	<name1> is an instance of the class <name6> .
<name4> . <name2> ( <name1> )	call the <name2> method on the <name4> class instance , with the <name1> argument .
except <name5> . CookieError :	if <name5> .CookieError exception is raised ,
<name1> { }	<name1> an empty dictionary .
else :	if not ,
<name6> = <name1>	substitute <name1> for <name6> .
<name6> = { }	<name6> is an empty dictionary .
<name6> <name4> <name5> <name1> . keys ( ) :	<name6> every <name4> <name5> return value of the method <name1> .keys call ,
<name1> [ <name6> ] = <name5> . <name2> ( <name6> ) . <name3>	<name2> the <name3> filed from the return <name3> of the call to the <name5> .key with the argument <name6> , add the <name3> to the <name1> under the <name6> <name6> .
<name1> <name3>	<name1> <name3> .
<name1> <name4> <name2> <name5>	<name1> <name4> <name2> <name5> into default name space .
<name1> <name3>	<name1> module <name3> .
<name1> <name5>	<name1> module <name5> .
<name5> <name3>	<name5> module <name3> .
<name4> <name3>	<name4> module <name3> .
<name6> <name3> . conf <name5> <name1>	<name6> <name3> .conf <name5> <name1> into default name space .
<name2> <name3> . core . exceptions <name5> SuspiciousMultipartForm	<name2> <name3> .core .exceptions <name5> SuspiciousMultipartF into default name space .
